"country_year","T_res","selected_column","final_count","final_sum","a0_count","a0_sum","a1_count","a1_sum","a2_count","a2_sum","relationship_category","pct_of_annual","annual_total","subannual_is_complete"
"SOLOMON ISLANDS_2013","Year","a0",1,9500,1,9500,NA,NA,NA,NA,"Case 1: Annual only",NA,9500,NA
"SOLOMON ISLANDS_2014","Year","a0",1,1872,1,1872,NA,NA,NA,NA,"Case 1: Annual only",NA,1872,NA
"SOLOMON ISLANDS_2016","Week","a0",52,7656,52,7656,14,3920,NA,NA,"Case 2: Sub-annual only",NA,7656,TRUE
"SOLOMON ISLANDS_2017","Week","a0",52,4622,52,4622,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,4622,TRUE
"SOLOMON ISLANDS_2018","Week","a0",43,407,43,407,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,407,FALSE
"SOLOMON ISLANDS_2019","Week","a0",40,366,40,366,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,366,FALSE
"SOLOMON ISLANDS_2020","Week","a0",23,110,23,110,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,110,FALSE
"SOLOMON ISLANDS_2021","Week","a0",14,159,14,159,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,159,FALSE
"SOLOMON ISLANDS_2022","Week","a0",43,9088,43,9088,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,9088,FALSE
"SOLOMON ISLANDS_2023","Week","a0",18,230,18,230,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,230,FALSE
"SOLOMON ISLANDS_2024","Week","a0",40,145,40,145,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,145,FALSE
"SOMALIA_2011","Year","a0",1,368,1,368,NA,NA,NA,NA,"Annual > sub-annual",69.0217391304348,368,TRUE
"SOMALIA_2022","Year","a0",1,5350,1,5350,NA,NA,NA,NA,"Case 1: Annual only",NA,5350,NA
"SOUTH SUDAN_2014","Year","a0",1,155,1,155,NA,NA,NA,NA,"Case 1: Annual only",NA,155,NA
"SOUTH SUDAN_2024","Month","a0",6,0,6,0,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,0,FALSE
"SPAIN_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2013","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2014","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2015","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2016","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2017","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2018","Year","a0",1,6,1,6,NA,NA,NA,NA,"Annual > sub-annual",83.3333333333333,6,TRUE
"SPAIN_2019","Year","a0",1,2,1,2,NA,NA,NA,NA,"Annual > sub-annual",50,2,TRUE
"SPAIN_2020","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2021","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SPAIN_2022","Month","a0",12,6,12,6,NA,NA,NA,NA,"Sub-annual >= Annual",NA,NA,TRUE
"SPAIN_2023","Month","a0",12,3,12,3,NA,NA,NA,NA,"Sub-annual >= Annual",100,3,TRUE
"SPAIN_2024","Month","a0",12,10,12,10,NA,NA,NA,NA,"Sub-annual >= Annual",125,10,TRUE
"SRI LANKA_1990","Year","a0",1,1350,1,1350,NA,NA,NA,NA,"Case 1: Annual only",NA,1350,NA
"SRI LANKA_1991","Year","a0",1,1048,1,1048,NA,NA,NA,NA,"Case 1: Annual only",NA,1048,NA
"SRI LANKA_1992","Year","a0",1,656,1,656,NA,NA,NA,NA,"Case 1: Annual only",NA,656,NA
"SRI LANKA_1993","Year","a0",1,756,1,756,NA,NA,NA,NA,"Case 1: Annual only",NA,756,NA
"SRI LANKA_1994","Year","a0",1,582,1,582,NA,NA,NA,NA,"Case 1: Annual only",NA,582,NA
"SRI LANKA_1995","Year","a0",1,440,1,440,NA,NA,NA,NA,"Case 1: Annual only",NA,440,NA
"SRI LANKA_1996","Year","a0",1,1298,1,1298,NA,NA,NA,NA,"Annual > sub-annual",99.8459167950693,1298,TRUE
"SRI LANKA_1997","Month","a1",12,981,NA,NA,12,981,NA,NA,"Sub-annual >= Annual",100.102040816327,981,TRUE
"SRI LANKA_1998","Year","a0",1,1275,1,1275,NA,NA,NA,NA,"Annual > sub-annual",99.921568627451,1275,TRUE
"SRI LANKA_1999","Month","a1",12,1688,NA,NA,12,1688,NA,NA,"Sub-annual >= Annual",100,1688,TRUE
"SRI LANKA_2000","Year","a0",1,5213,1,5213,NA,NA,NA,NA,"Annual > sub-annual",63.8979474390946,5213,TRUE
"SRI LANKA_2001","Year","a0",1,8931,1,8931,NA,NA,NA,NA,"Annual > sub-annual",48.0237375433882,8931,TRUE
"SRI LANKA_2002","Year","a0",1,10933,1,10933,NA,NA,NA,NA,"Annual > sub-annual",27.2294887039239,10933,TRUE
"SRI LANKA_2003","Year","a0",1,4805,1,4805,NA,NA,NA,NA,"Annual > sub-annual",33.3402705515088,4805,TRUE
"SRI LANKA_2004","Year","a0",1,15463,1,15463,NA,NA,NA,NA,"Annual > sub-annual",22.181982797646,15463,TRUE
"SRI LANKA_2005","Year","a0",1,5994,1,5994,NA,NA,NA,NA,"Case 1: Annual only",NA,5994,NA
"SRI LANKA_2006","Year","a0",1,11980,1,11980,NA,NA,NA,NA,"Case 1: Annual only",NA,11980,NA
"SRI LANKA_2007","Year","a0",1,7332,1,7332,NA,NA,NA,NA,"Case 1: Annual only",NA,7332,NA
"SRI LANKA_2008","Year","a0",1,6607,1,6607,NA,NA,NA,NA,"Case 1: Annual only",NA,6607,NA
"SRI LANKA_2009","Year","a0",1,35095,1,35095,NA,NA,NA,NA,"Case 1: Annual only",NA,35095,NA
"SRI LANKA_2010","Year","a0",1,34188,1,34188,NA,NA,NA,NA,"Annual > sub-annual",99.7221247221247,34188,TRUE
"SRI LANKA_2011","Week","a0",52,28473,52,28473,NA,NA,NA,NA,"Sub-annual >= Annual",100,28473,TRUE
"SRI LANKA_2012","Week","a0",52,44461,52,44461,NA,NA,NA,NA,"Sub-annual >= Annual",100,44461,TRUE
"SRI LANKA_2013","Year","a0",1,32063,1,32063,NA,NA,NA,NA,"Annual > sub-annual",99.9781679817859,32063,TRUE
"SRI LANKA_2014","Year","a0",1,47502,1,47502,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",95.8591217211907,47502,FALSE
"SRI LANKA_2015","Year","a0",1,29777,1,29777,NA,NA,NA,NA,"Annual > sub-annual",99.7078281895423,29777,TRUE
"SRI LANKA_2016","Year","a0",1,55150,1,55150,NA,NA,NA,NA,"Annual > sub-annual",95.7243880326383,55150,TRUE
"SRI LANKA_2017","Year","a0",1,186101,1,186101,NA,NA,NA,NA,"Annual > sub-annual",95.1725138500062,186101,TRUE
"SRI LANKA_2018","Year","a0",1,51659,1,51659,NA,NA,NA,NA,"Annual > sub-annual",99.4637914013047,51659,TRUE
"SRI LANKA_2019","Year","a0",1,105049,1,105049,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",95.3773953107597,105049,FALSE
"SRI LANKA_2020","Month","a0",12,32232,12,32232,NA,NA,NA,NA,"Sub-annual >= Annual",103.433669212502,32232,TRUE
"SRI LANKA_2021","Month","a0",12,36120,12,36120,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,36120,TRUE
"SRI LANKA_2022","Month","a0",12,76689,12,76689,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,76689,TRUE
"SRI LANKA_2023","Month","a0",12,88659,12,88659,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,88659,TRUE
"SRI LANKA_2024","Month","a0",12,49877,12,49877,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,49877,TRUE
"SUDAN_2005","Year","a0",1,312,1,312,NA,NA,NA,NA,"Case 1: Annual only",NA,312,NA
"SUDAN_2008","Year","a0",1,441,1,441,NA,NA,NA,NA,"Case 1: Annual only",NA,441,NA
"SUDAN_2009","Year","a0",1,441,1,441,NA,NA,NA,NA,"Case 1: Annual only",NA,441,NA
"SUDAN_2010","Year","a0",1,4008,1,4008,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",88.6976047904192,4008,FALSE
"SUDAN_2011","Year","a0",1,271,1,271,NA,NA,NA,NA,"Case 1: Annual only",NA,271,NA
"SUDAN_2012","Year","a0",1,45,1,45,NA,NA,NA,NA,"Case 1: Annual only",NA,45,NA
"SUDAN_2014","Year","a0",1,738,1,738,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",18.970189701897,738,FALSE
"SUDAN_2015","Year","a0",1,560,1,560,NA,NA,NA,NA,"Annual > sub-annual",98.0357142857143,560,TRUE
"SUDAN_2016","Year","a0",1,106,1,106,NA,NA,NA,NA,"Annual > sub-annual",21.6981132075472,106,TRUE
"SUDAN_2017","Year","a0",1,90,1,90,NA,NA,NA,NA,"Case 1: Annual only",NA,90,NA
"SUDAN_2019","Week","a0",42,9268,42,9268,NA,NA,NA,NA,"Incomplete sub-annual - sub-annual selected",220.404280618312,9268,FALSE
"SUDAN_2021","Year","a0",1,738,1,738,NA,NA,NA,NA,"Case 1: Annual only",NA,738,NA
"SUDAN_2022","Year","a0",1,5264,1,5264,NA,NA,NA,NA,"Annual > sub-annual",98.8411854103343,5264,TRUE
"SUDAN_2023","Month","a0",6,7347,6,7347,NA,NA,NA,NA,"Incomplete sub-annual - sub-annual selected",441.526442307692,7347,FALSE
"SUDAN_2024","Month","a0",12,10560,12,10560,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,10560,TRUE
"SURINAME_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SURINAME_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SURINAME_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SURINAME_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SURINAME_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"SURINAME_1995","Year","a0",1,344,1,344,NA,NA,NA,NA,"Case 1: Annual only",NA,344,NA
"SURINAME_1996","Year","a0",1,677,1,677,NA,NA,NA,NA,"Case 1: Annual only",NA,677,NA
"SURINAME_1997","Year","a0",1,90,1,90,NA,NA,NA,NA,"Case 1: Annual only",NA,90,NA
"SURINAME_1998","Year","a0",1,1140,1,1140,NA,NA,NA,NA,"Case 1: Annual only",NA,1140,NA
"SURINAME_1999","Year","a0",1,695,1,695,NA,NA,NA,NA,"Case 1: Annual only",NA,695,NA
"SURINAME_2000","Year","a0",1,1069,1,1069,NA,NA,NA,NA,"Case 1: Annual only",NA,1069,NA
"SURINAME_2001","Year","a0",1,748,1,748,NA,NA,NA,NA,"Case 1: Annual only",NA,748,NA
"SURINAME_2002","Year","a0",1,1081,1,1081,NA,NA,NA,NA,"Case 1: Annual only",NA,1081,NA
"SURINAME_2003","Year","a0",1,284,1,284,NA,NA,NA,NA,"Case 1: Annual only",NA,284,NA
"SURINAME_2004","Year","a0",1,368,1,368,NA,NA,NA,NA,"Case 1: Annual only",NA,368,NA
"SURINAME_2005","Year","a0",1,2712,1,2712,NA,NA,NA,NA,"Case 1: Annual only",NA,2712,NA
"SURINAME_2006","Year","a0",1,253,1,253,NA,NA,NA,NA,"Case 1: Annual only",NA,253,NA
"SURINAME_2007","Year","a0",1,41,1,41,NA,NA,NA,NA,"Case 1: Annual only",NA,41,NA
"SURINAME_2008","Year","a0",1,12,1,12,NA,NA,NA,NA,"Case 1: Annual only",NA,12,NA
"SURINAME_2009","Year","a0",1,120,1,120,NA,NA,NA,NA,"Case 1: Annual only",NA,120,NA
"SURINAME_2010","Year","a0",1,93,1,93,NA,NA,NA,NA,"Case 1: Annual only",NA,93,NA
"SURINAME_2011","Year","a0",1,386,1,386,NA,NA,NA,NA,"Case 1: Annual only",NA,386,NA
"SURINAME_2012","Year","a0",1,781,1,781,NA,NA,NA,NA,"Case 1: Annual only",NA,781,NA
"SURINAME_2013","Year","a0",1,21,1,21,NA,NA,NA,NA,"Case 1: Annual only",NA,21,NA
"SURINAME_2014","Year","a0",1,23,1,23,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",17.3913043478261,23,FALSE
"SURINAME_2015","Year","a0",1,15,1,15,NA,NA,NA,NA,"Case 1: Annual only",NA,15,NA
"SURINAME_2016","Year","a0",1,6,1,6,NA,NA,NA,NA,"Case 1: Annual only",NA,6,NA
"SURINAME_2017","Year","a0",1,1,1,1,NA,NA,NA,NA,"Case 1: Annual only",NA,1,NA
"SURINAME_2018","Week","a0",52,123,52,123,NA,NA,NA,NA,"Sub-annual >= Annual",100,123,TRUE
"SURINAME_2019","Week","a0",52,86,52,86,NA,NA,NA,NA,"Sub-annual >= Annual",100,86,TRUE
"SURINAME_2020","Week","a0",53,563,53,563,NA,NA,NA,NA,"Sub-annual >= Annual",100,563,TRUE
"SURINAME_2021","Week","a0",52,10,52,10,NA,NA,NA,NA,"Sub-annual >= Annual",100,10,TRUE
"SURINAME_2022","Week","a0",52,17,52,17,NA,NA,NA,NA,"Sub-annual >= Annual",100,17,TRUE
"SURINAME_2023","Week","a0",52,282,52,282,NA,NA,NA,NA,"Sub-annual >= Annual",100,282,TRUE
"SURINAME_2024","Week","a0",52,95,52,95,NA,NA,NA,NA,"Sub-annual >= Annual",100,95,TRUE
"TAIWAN_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TAIWAN_1991","Year","a0",1,149,1,149,NA,NA,NA,NA,"Case 1: Annual only",NA,149,NA
"TAIWAN_1992","Year","a0",1,4,1,4,NA,NA,NA,NA,"Case 1: Annual only",NA,4,NA
"TAIWAN_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TAIWAN_1994","Year","a0",1,222,1,222,NA,NA,NA,NA,"Case 1: Annual only",NA,222,NA
"TAIWAN_1995","Year","a0",1,329,1,329,NA,NA,NA,NA,"Case 1: Annual only",NA,329,NA
"TAIWAN_1996","Year","a0",1,20,1,20,NA,NA,NA,NA,"Case 1: Annual only",NA,20,NA
"TAIWAN_1997","Year","a0",1,19,1,19,NA,NA,NA,NA,"Case 1: Annual only",NA,19,NA
"TAIWAN_1998","Week","a2",52,309,NA,NA,NA,NA,52,309,"Case 2: Sub-annual only",NA,309,TRUE
"TAIWAN_1999","Week","a2",52,40,NA,NA,NA,NA,52,40,"Case 2: Sub-annual only",NA,40,TRUE
"TAIWAN_2000","Week","a2",52,113,NA,NA,NA,NA,52,113,"Case 2: Sub-annual only",NA,113,TRUE
"TAIWAN_2001","Week","a2",52,225,NA,NA,NA,NA,52,225,"Case 2: Sub-annual only",NA,225,TRUE
"TAIWAN_2002","Week","a2",52,5097,NA,NA,NA,NA,52,5097,"Case 2: Sub-annual only",NA,5097,TRUE
"TAIWAN_2003","Week","a2",53,92,NA,NA,NA,NA,53,92,"Case 2: Sub-annual only",NA,92,TRUE
"TAIWAN_2004","Week","a2",52,335,NA,NA,NA,NA,52,335,"Case 2: Sub-annual only",NA,335,TRUE
"TAIWAN_2005","Week","a2",52,193,NA,NA,NA,NA,52,193,"Case 2: Sub-annual only",NA,193,TRUE
"TAIWAN_2006","Week","a2",52,931,NA,NA,NA,NA,52,931,"Case 2: Sub-annual only",NA,931,TRUE
"TAIWAN_2007","Week","a2",52,1933,NA,NA,NA,NA,52,1933,"Case 2: Sub-annual only",NA,1933,TRUE
"TAIWAN_2008","Week","a2",53,478,NA,NA,NA,NA,53,478,"Case 2: Sub-annual only",NA,478,TRUE
"TAIWAN_2009","Week","a2",52,840,NA,NA,NA,NA,52,840,"Case 2: Sub-annual only",NA,840,TRUE
"TAIWAN_2010","Week","a2",52,1534,NA,NA,NA,NA,52,1534,"Case 2: Sub-annual only",NA,1534,TRUE
"TAIWAN_2011","Week","a2",52,1543,NA,NA,NA,NA,52,1543,"Case 2: Sub-annual only",NA,1543,TRUE
"TAIWAN_2012","Week","a2",52,1270,NA,NA,NA,NA,52,1270,"Case 2: Sub-annual only",NA,1270,TRUE
"TAIWAN_2013","Week","a2",52,596,NA,NA,NA,NA,52,596,"Special country - sub-annual selected",100,596,TRUE
"TAIWAN_2014","Week","a2",53,15509,NA,NA,NA,NA,53,15509,"Special country - sub-annual selected",100,15509,TRUE
"TAIWAN_2015","Week","a2",52,43467,NA,NA,NA,NA,52,43467,"Special country - sub-annual selected",100,43467,TRUE
"TAIWAN_2016","Week","a2",52,317,NA,NA,NA,NA,52,317,"Special country - sub-annual selected",83.2020997375328,381,TRUE
"TAIWAN_2017","Week","a2",52,10,NA,NA,NA,NA,52,10,"Special country - sub-annual selected",100,10,TRUE
"TAIWAN_2018","Week","a2",52,183,NA,NA,NA,NA,52,183,"Special country - sub-annual selected",100,183,TRUE
"TAIWAN_2019","Week","a2",52,100,NA,NA,NA,NA,52,100,"Special country - sub-annual selected",100,100,TRUE
"TAIWAN_2020","Week","a2",53,73,NA,NA,NA,NA,53,73,"Case 2: Sub-annual only",NA,73,TRUE
"TAIWAN_2021","Week","a2",52,0,NA,NA,NA,NA,52,0,"Case 2: Sub-annual only",NA,0,TRUE
"TAIWAN_2022","Week","a2",52,20,NA,NA,NA,NA,52,20,"Case 2: Sub-annual only",NA,20,TRUE
"TAIWAN_2023","Week","a2",52,26415,NA,NA,NA,NA,52,26415,"Case 2: Sub-annual only",NA,26415,TRUE
"TAIWAN_2024","Week","a2",52,269,NA,NA,NA,NA,52,269,"Case 2: Sub-annual only",NA,269,TRUE
"THAILAND_1990","Year","a0",1,92002,1,92002,NA,NA,NA,NA,"Case 1: Annual only",NA,92002,NA
"THAILAND_1991","Year","a0",1,43511,1,43511,NA,NA,NA,NA,"Case 1: Annual only",NA,43511,NA
"THAILAND_1992","Year","a0",1,41125,1,41125,NA,NA,NA,NA,"Case 1: Annual only",NA,41125,NA
"THAILAND_1993","Year","a0",1,67017,1,67017,NA,NA,NA,NA,"Annual > sub-annual",98.61975319695,67017,TRUE
"THAILAND_1994","Year","a0",1,51688,1,51688,NA,NA,NA,NA,"Annual > sub-annual",95.7340195016251,51688,TRUE
"THAILAND_1995","Year","a0",1,60330,1,60330,NA,NA,NA,NA,"Annual > sub-annual",96.9865738438588,60330,TRUE
"THAILAND_1996","Year","a0",1,38109,1,38109,NA,NA,NA,NA,"Annual > sub-annual",94.3399197040069,38109,TRUE
"THAILAND_1997","Year","a0",1,101689,1,101689,NA,NA,NA,NA,"Annual > sub-annual",97.5061216060734,101689,TRUE
"THAILAND_1998","Year","a0",1,129954,1,129954,NA,NA,NA,NA,"Annual > sub-annual",95.8469920125583,129954,TRUE
"THAILAND_1999","Year","a0",1,24900,1,24900,NA,NA,NA,NA,"Annual > sub-annual",78.2208835341365,24900,TRUE
"THAILAND_2000","Year","a0",1,18617,1,18617,NA,NA,NA,NA,"Annual > sub-annual",79.4596336681528,18617,TRUE
"THAILAND_2001","Year","a0",1,139327,1,139327,NA,NA,NA,NA,"Annual > sub-annual",75.1261420973681,139327,TRUE
"THAILAND_2002","Year","a0",1,114800,1,114800,NA,NA,NA,NA,"Annual > sub-annual",67.8754355400697,114800,TRUE
"THAILAND_2003","Year","a0",1,62767,1,62767,NA,NA,NA,NA,"Annual > sub-annual",27.8681472748419,62767,TRUE
"THAILAND_2004","Year","a0",1,38367,1,38367,NA,NA,NA,NA,"Annual > sub-annual",29.1422316052858,38367,TRUE
"THAILAND_2005","Year","a0",1,45893,1,45893,NA,NA,NA,NA,"Annual > sub-annual",32.8372518684767,45893,TRUE
"THAILAND_2006","Year","a0",1,42456,1,42456,NA,NA,NA,NA,"Annual > sub-annual",40.1874882231016,42456,TRUE
"THAILAND_2007","Year","a0",1,62949,1,62949,NA,NA,NA,NA,"Annual > sub-annual",40.4231997331173,62949,TRUE
"THAILAND_2008","Year","a0",1,89626,1,89626,NA,NA,NA,NA,"Annual > sub-annual",40.8865730926294,89626,TRUE
"THAILAND_2009","Month","a1",12,25194,NA,NA,12,25194,NA,NA,"Sub-annual >= Annual",100,25194,TRUE
"THAILAND_2010","Year","a0",1,116947,1,116947,NA,NA,NA,NA,"Annual > sub-annual",45.4470828665977,116947,TRUE
"THAILAND_2011","Year","a0",1,69800,1,69800,NA,NA,NA,NA,"Annual > sub-annual",42.634670487106,69800,TRUE
"THAILAND_2012","Year","a0",1,79594,1,79594,NA,NA,NA,NA,"Annual > sub-annual",49.4019649722341,79594,TRUE
"THAILAND_2013","Year","a0",1,154773,1,154773,NA,NA,NA,NA,"Annual > sub-annual",56.5357006713057,154773,TRUE
"THAILAND_2014","Year","a0",1,41083,1,41083,NA,NA,NA,NA,"Annual > sub-annual",56.3980235133754,41083,TRUE
"THAILAND_2015","Year","a0",1,144952,1,144952,NA,NA,NA,NA,"Annual > sub-annual",59.9874441194326,144952,TRUE
"THAILAND_2016","Month","a0",12,38466,12,38466,12,38466,NA,NA,"Case 2: Sub-annual only",NA,38466,TRUE
"THAILAND_2017","Month","a0",12,31843,12,31843,12,31843,NA,NA,"Case 2: Sub-annual only",NA,31843,TRUE
"THAILAND_2018","Month","a0",12,87212,12,87212,12,55076,NA,NA,"Case 2: Sub-annual only",NA,87212,TRUE
"THAILAND_2019","Month","a0",12,131157,12,131157,12,87866,NA,NA,"Case 2: Sub-annual only",NA,131157,TRUE
"THAILAND_2020","Month","a0",12,72519,12,72519,12,50911,NA,NA,"Case 2: Sub-annual only",NA,72519,TRUE
"THAILAND_2021","Month","a0",12,10617,12,10617,12,7778,NA,NA,"Case 2: Sub-annual only",NA,10617,TRUE
"THAILAND_2022","Year","a0",1,46755,1,46755,NA,NA,NA,NA,"Annual > sub-annual",99.8353117313656,46755,TRUE
"THAILAND_2023","Month","a0",12,159219,12,159219,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,159219,TRUE
"THAILAND_2024","Month","a0",12,104681,12,104681,NA,NA,NA,NA,"Case 2: Sub-annual only",NA,104681,TRUE
"TIMOR-LESTE_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,"Case 1: Annual only",NA,0,NA
"TIMOR-LESTE_2004","Year","a0",1,434,1,434,NA,NA,NA,NA,"Case 1: Annual only",NA,434,NA
"TIMOR-LESTE_2005","Year","a0",1,1128,1,1128,NA,NA,NA,NA,"Incomplete sub-annual - annual selected",92.2872340425532,1128,FALSE
"TIMOR-LESTE_2006","Year","a0",1,162,1,162,NA,NA,NA,NA,"Case 1: Annual only",NA,162,NA
"TIMOR-LESTE_2007","Year","a0",1,227,1,227,NA,NA,NA,NA,"Case 1: Annual only",NA,227,NA
"TIMOR-LESTE_2008","Year","a0",1,108,1,108,NA,NA,NA,NA,"Case 1: Annual only",NA,108,NA
"TIMOR-LESTE_2009","Year","a0",1,175,1,175,NA,NA,NA,NA,"Case 1: Annual only",NA,175,NA
"TIMOR-LESTE_2010","Year","a0",1,745,1,745,NA,NA,NA,NA,"Case 1: Annual only",NA,745,NA
"TIMOR-LESTE_2011","Year","a0",1,375,1,375,NA,NA,NA,NA,"Case 1: Annual only",NA,375,NA
"TIMOR-LESTE_2012","Year","a0",1,928,1,928,NA,NA,NA,NA,"Case 1: Annual only",NA,928,NA
"TIMOR-LESTE_2013","Year","a0",1,608,1,608,NA,NA,NA,NA,"Case 1: Annual only",NA,608,NA
