Country,Resolution,Start time,End time,Count,Source,Details
Ethiopia,Daily,11/10/2013,11/10/2013,136,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,12/10/2013,12/10/2013,61,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,13/10/2013,13/10/2013,47,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,14/10/2013,14/10/2013,310,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,15/10/2013,15/10/2013,208,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,16/10/2013,16/10/2013,322,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,17/10/2013,17/10/2013,351,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,18/10/2013,18/10/2013,302,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,19/10/2013,19/10/2013,214,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,20/10/2013,20/10/2013,158,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,21/10/2013,21/10/2013,402,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,22/10/2013,22/10/2013,264,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,23/10/2013,23/10/2013,254,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,24/10/2013,24/10/2013,252,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,25/10/2013,25/10/2013,249,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,26/10/2013,26/10/2013,187,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,27/10/2013,27/10/2013,89,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,28/10/2013,28/10/2013,298,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,29/10/2013,29/10/2013,264,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,30/10/2013,30/10/2013,250,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,31/10/2013,31/10/2013,253,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,01/11/2013,01/11/2013,283,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,02/11/2013,02/11/2013,196,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,03/11/2013,03/11/2013,84,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,04/11/2013,04/11/2013,285,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,05/11/2013,05/11/2013,220,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,06/11/2013,06/11/2013,278,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,07/11/2013,07/11/2013,270,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,08/11/2013,08/11/2013,280,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,09/11/2013,09/11/2013,172,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,10/11/2013,10/11/2013,87,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,11/11/2013,11/11/2013,227,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,12/11/2013,12/11/2013,186,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,13/11/2013,13/11/2013,158,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,14/11/2013,14/11/2013,174,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,15/11/2013,15/11/2013,221,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,16/11/2013,16/11/2013,92,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,17/11/2013,17/11/2013,56,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,18/11/2013,18/11/2013,168,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,19/11/2013,19/11/2013,152,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,20/11/2013,20/11/2013,119,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,21/11/2013,21/11/2013,129,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,22/11/2013,22/11/2013,127,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,23/11/2013,23/11/2013,91,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,24/11/2013,24/11/2013,35,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,25/11/2013,25/11/2013,151,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,26/11/2013,26/11/2013,97,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,27/11/2013,27/11/2013,90,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,28/11/2013,28/11/2013,47,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,29/11/2013,29/11/2013,77,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,30/11/2013,30/11/2013,77,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,01/12/2013,01/12/2013,18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,02/12/2013,02/12/2013,89,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,03/12/2013,03/12/2013,84,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,04/12/2013,04/12/2013,84,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,05/12/2013,05/12/2013,69,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,06/12/2013,06/12/2013,37,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,07/12/2013,07/12/2013,9,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,08/12/2013,08/12/2013,4,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,09/12/2013,09/12/2013,55,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,10/12/2013,10/12/2013,73,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,11/12/2013,11/12/2013,54,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,12/12/2013,12/12/2013,46,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
